date,symbol,Growth,Duration,Inflation,Credit,Commodity
2010-07,EEM,0.9440964487692007,0.2539849898922878,-0.05339678741028331,0.34187235789520887,0.36432514889209977
2010-07,TLT,0.0,1.0000000000000009,1.3877787807814457e-17,-8.326672684688674e-17,-2.0122792321330962e-16
2010-07,IEF,0.01984416939346395,0.3198327717953793,0.6768053819965498,-0.09819096013515019,-0.3861853367451165
2010-07,TIP,9.992007221626409e-16,-1.1657341758564144e-15,2.000000000000001,-5.689893001203927e-16,-1.0000000000000004
2010-07,LQD,-0.08708651030536368,0.3965627387012737,0.8524998541690607,0.4637979672677863,-0.5008993284836712
2010-07,HYG,0.01984416939346345,0.3198327717953797,0.6768053819965503,0.9018090398648503,-0.3861853367451162
2010-07,DBC,4.85722573273506e-17,6.002143226879753e-16,-5.629177679544739e-16,3.209238430557093e-16,1.0000000000000004
2010-07,GLD,-0.20842216042074724,0.21694006313360376,1.2921405190313169,-0.1042208981717157,-0.22968719739489193
2010-07,SHY,-0.00808426823449078,0.0251414571961303,0.15884370015930854,-0.03944465872004064,-0.08997164898449284
2010-08,SPY,0.9999999999999996,-1.1102230246251565e-16,1.1102230246251565e-16,-1.3877787807814457e-17,5.551115123125783e-17
2010-08,QQQ,0.9580722355554906,-0.1610209405159777,-0.13220261216533005,0.23835890680819444,0.022216703481307318
2010-08,IWM,1.0061149917908074,0.07978516210499087,-0.3170641122155707,0.3022782712252825,0.11074423670139491
2010-08,EFA,0.9197275904207506,0.43937815349997866,-0.7306170927402189,0.27690765194104283,0.5803367867217438
2010-08,EEM,0.9458542303578309,0.26527986439711126,-0.14992033901044338,0.3657179735444255,0.41083351062968065
2010-08,TLT,1.1102230246251565e-16,1.0000000000000004,-2.220446049250313e-16,1.3877787807814457e-17,1.249000902703301e-16
2010-08,IEF,0.03216332494393204,0.32481819253960237,0.6278946726131063,-0.10288814977455037,-0.3564673420585225
2010-08,TIP,-1.5543122344752192e-15,-2.7755575615628914e-16,2.0000000000000013,2.42861286636753e-16,-1.0000000000000009
2010-08,LQD,-0.07481185765967513,0.4009586290479484,0.808601333542897,0.45779386642480147,-0.4735712034888501
2010-08,HYG,0.03216332494393209,0.32481819253960187,0.6278946726131065,0.8971118502254493,-0.3564673420585225
2010-08,DBC,3.0531133177191805e-16,-2.0816681711721685e-16,1.942890293094024e-16,3.4954678040932663e-16,0.9999999999999997
2010-08,GLD,-0.2570174614079994,0.18481481888313678,1.5904933327920276,-0.11455281462658001,-0.3966749336823786
2010-08,SHY,-0.006306976559910332,0.02629713987479642,0.1480947673608546,-0.03911136396297173,-0.08394120939479995
2010-09,SPY,0.9999999999999998,3.3306690738754696e-16,0.0,-5.551115123125783e-17,-4.510281037539698e-16
2010-09,QQQ,0.9545010318043666,-0.15399775288384687,-0.1377225952081595,0.23922969006813027,0.02685041324213173
2010-09,IWM,1.017972116206312,0.05525100721975951,-0.2988714024816452,0.2969429148837919,0.09662430131660145
2010-09,EFA,0.9218139352510786,0.43975386774875913,-0.7268957959681692,0.28540321512153427,0.5729697605640945
2010-09,EEM,0.9417769067935648,0.2776243899001468,-0.15574311127728313,0.3754093378441956,0.4116229099205553
2010-09,TLT,-4.440892098500626e-16,0.9999999999999997,-5.828670879282072e-16,2.7755575615628914e-17,-5.0306980803327406e-17
2010-09,IEF,0.0356886757487207,0.314551925241167,0.6329743052695683,-0.11044907622343006,-0.35757344827972315
2010-09,TIP,-1.6653345369377348e-16,0.0,2.0,2.914335439641036e-16,-1.0000000000000002
2010-09,LQD,-0.07478488149546314,0.4013083300118249,0.808687673670053,0.4585970006987522,-0.47402525252036576
2010-09,HYG,0.03568867574872084,0.31455192524116715,0.6329743052695682,0.8895509237765707,-0.357573448279723
2010-09,DBC,4.3368086899420177e-16,-7.806255641895632e-17,-1.8908485888147197e-16,3.903127820947816e-16,1.0000000000000002
2010-09,GLD,-0.26244074830899367,0.19543777449929062,1.582105880041953,-0.11331601189239485,-0.389593817023744
2010-09,SHY,-0.0032460920078868777,0.01810919544760662,0.15258560129986584,-0.04421707881348999,-0.08565668535319733
2010-10,SPY,1.0000000000000002,-3.3306690738754696e-16,4.440892098500626e-16,-2.7755575615628914e-16,-1.3183898417423734e-16
2010-10,QQQ,0.9870690183796658,-0.16589436027420934,-0.15317417434565034,0.2186500508292339,0.035356920573457046
2010-10,IWM,1.0463932564716587,0.05807890902789592,-0.37542775042960536,0.2818005624615898,0.15423250291977908
2010-10,EFA,0.9277548403474463,0.4397159013187981,-0.7398947772072361,0.2821038417428942,0.5826217231718053
2010-10,EEM,0.931778039320911,0.26763869728485123,-0.08588154358682062,0.37881934144334384,0.3571989189856759
2010-10,TLT,-3.3306690738754696e-16,0.9999999999999999,1.6653345369377348e-16,0.0,-7.37257477290143e-17
2010-10,IEF,0.043346137510037186,0.3128128248039108,0.624289406990277,-0.11506218430327105,-0.35155373082283903
2010-10,TIP,-1.1102230246251565e-15,-2.7755575615628914e-16,2.0000000000000013,-1.6653345369377348e-16,-1.0000000000000007
2010-10,LQD,-0.0684190230095233,0.40114781401071015,0.795331042345941,0.4550360689695797,-0.46413814268171333
2010-10,HYG,0.043346137510036964,0.3128128248039097,0.6242894069902769,0.8849378156967296,-0.35155373082283964
2010-10,DBC,-4.475586568020162e-16,-3.634245682171411e-16,8.890457814381136e-16,7.047314121155779e-17,0.9999999999999996
2010-10,GLD,-0.23019541363925888,0.16052565855227602,1.6772617802631675,-0.13862483535538514,-0.46905711660249244
2010-10,SHY,-0.0019581147123644282,0.01594978928462938,0.160038615879269,-0.045391103491859486,-0.09173664534035046
2010-11,SPY,1.0,3.3306690738754696e-16,-4.440892098500626e-16,6.661338147750939e-16,1.8041124150158794e-16
2010-11,QQQ,0.9956733521656601,-0.21631189801976225,0.05002823571374243,0.2194136399537377,-0.1150496838209539
2010-11,IWM,1.047290391069841,0.049137923835889774,-0.3370938570364673,0.28370023659036053,0.12370209765868967
2010-11,EFA,0.938183150932959,0.40265325684269393,-0.6055157901604483,0.27115178275401386,0.4972292280378251
2010-11,EEM,0.927316152105524,0.2510093990450063,0.007823813684008363,0.39955456492377694,0.2628040517085397
2010-11,TLT,0.0,1.0000000000000002,6.106226635438361e-16,2.7755575615628914e-17,-1.5265566588595902e-16
2010-11,IEF,0.045996243464794806,0.3045496452136609,0.6530611250579563,-0.11841618208874546,-0.3685976077170204
2010-11,TIP,-9.992007221626409e-16,1.1102230246251565e-16,2.0,-4.163336342344337e-16,-0.9999999999999994
2010-11,LQD,-0.0677035927445595,0.396800650560356,0.8129485421145141,0.45517616380548787,-0.4772690443591998
2010-11,HYG,0.045996243464795,0.30454964521366146,0.6530611250579564,0.8815838179112552,-0.36859760771702094
2010-11,DBC,-1.3877787807814457e-17,2.3592239273284576e-16,1.0408340855860843e-17,-2.8102520310824275e-16,0.9999999999999999
2010-11,GLD,-0.22450795858176542,0.1353915073381594,1.7734521380676034,-0.14216700993313275,-0.5354606970452191
2010-11,SHY,-0.0018937661852085896,0.014983042385685333,0.16430284026656217,-0.045094072542379994,-0.09523809611593931
2010-12,SPY,1.0000000000000002,-5.551115123125783e-16,1.1102230246251565e-16,-2.498001805406602e-16,1.1102230246251565e-16
2010-12,QQQ,0.9890049767727773,-0.2245076372986281,0.17085396546170717,0.21472675813684844,-0.18160580152222325
2010-12,IWM,1.0496714017355804,0.046555620832060884,-0.3393560907351616,0.27454276960715196,0.12600784023816639
2010-12,EFA,0.931279665851307,0.4008909154582352,-0.5303166052129316,0.27951692286136337,0.45451315521045443
2010-12,EEM,0.9122086128404541,0.23212321615690645,0.2839228502311455,0.3883103210785056,0.11077780847864213
2010-12,TLT,-5.551115123125783e-16,1.0000000000000002,3.608224830031759e-16,5.551115123125783e-17,-1.1102230246251565e-16
2010-12,IEF,0.04630809150847176,0.30554241793717307,0.642887611441641,-0.11699862672403852,-0.3631108277161697
2010-12,TIP,5.551115123125783e-16,7.216449660063518e-16,2.0000000000000013,-5.551115123125783e-16,-1.0000000000000002
2010-12,LQD,-0.07079831844428752,0.39241959207725086,0.8733081543899578,0.45186557140686456,-0.5104066862839813
2010-12,HYG,0.046308091508471816,0.3055424179371733,0.6428876114416416,0.8830013732759615,-0.3631108277161696
2010-12,DBC,-3.885780586188048e-16,-4.440892098500626e-16,3.122502256758253e-17,-6.245004513516506e-17,1.0
2010-12,GLD,-0.24025238902532065,0.10289575633381165,2.156278681083924,-0.17907850489220206,-0.7438098760330658
2010-12,SHY,-0.00019284047756315537,0.018446457449596717,0.12329513031052984,-0.04119922599677928,-0.07291332875294464
2011-01,SPY,1.0000000000000002,2.220446049250313e-16,-2.7755575615628914e-16,1.1102230246251565e-16,-3.122502256758253e-17
2011-01,QQQ,0.9866881249062966,-0.2500905877123415,0.3859193092784041,0.20471416834760173,-0.32309379135969746
2011-01,IWM,1.0494796300792286,0.039738161450692755,-0.2827178559527218,0.27187845516463116,0.08846298152865323
2011-01,EFA,0.9181281925822896,0.4102404503992825,-0.5867694726964356,0.28304833741873053,0.5009758286906607
2011-01,EEM,0.8950873786666834,0.22218056672953257,0.3931675723577769,0.38427092063521284,0.04971106869747331
2011-01,TLT,1.1102230246251565e-16,1.0000000000000004,-1.1102230246251565e-16,1.249000902703301e-16,2.8622937353617317e-16
2011-01,IEF,0.04505208351063422,0.29655457802488205,0.7191439960966617,-0.12052029979156792,-0.41298424371361203
2011-01,TIP,1.1102230246251565e-16,2.220446049250313e-16,1.9999999999999998,5.551115123125783e-16,-0.9999999999999998
2011-01,LQD,-0.07323741205058965,0.3905569435572189,0.8925584098681054,0.45111584735629995,-0.5215589504204572
2011-01,HYG,0.045052083510633945,0.29655457802488217,0.7191439960966615,0.8794797002084322,-0.41298424371361225
2011-01,DBC,4.336808689942018e-17,5.204170427930421e-18,-1.6740081543176188e-16,-2.1684043449710089e-16,0.9999999999999996
2011-01,GLD,-0.21984726966022317,0.10743207125262877,2.0865132028491886,-0.1771205754651832,-0.7112291594716542
2011-01,SHY,0.0008941991427081145,0.018700265335359456,0.11947816140653375,-0.041090178090115115,-0.07111090183212636
2011-02,SPY,1.0000000000000004,-1.1102230246251565e-16,1.4432899320127035e-15,3.3306690738754696e-16,-2.0816681711721685e-17
2011-02,QQQ,0.9365836473355558,-0.2875761001390167,0.7026731783096305,0.189482690865301,-0.47387920874643524
2011-02,IWM,1.0546289987186206,0.06366208318517352,-0.36273079653580137,0.28339570766438665,0.12415936174225833
2011-02,EFA,0.9101065323334679,0.4017314489295283,-0.5301282799849281,0.27936646290281675,0.47431163018745365
2011-02,EEM,0.8479304060494756,0.22256201147689925,0.6069646901335717,0.3876173920212855,-0.05631426864618602
2011-02,TLT,6.661338147750939e-16,1.0,-6.38378239159465e-16,1.1102230246251565e-16,7.28583859910259e-17
2011-02,IEF,0.05606745641453337,0.30051860358667415,0.6596195378150274,-0.11929236804782795,-0.38413879850753996
2011-02,TIP,-3.3306690738754696e-16,-1.6653345369377348e-16,2.0000000000000018,-3.3306690738754696e-16,-1.0000000000000004
2011-02,LQD,-0.05228508494293316,0.4036997576238001,0.766088970558117,0.45622951284366564,-0.4610533962884008
2011-02,HYG,0.056067456414534034,0.300518603586674,0.6596195378150278,0.8807076319521723,-0.3841387985075394
2011-02,DBC,5.169475958410885e-16,-2.5153490401663703e-16,8.187894806610529e-16,6.617970060851519e-16,0.9999999999999999
2011-02,GLD,-0.2097002464007262,0.1580852196807784,1.920544854630408,-0.1526849788309092,-0.6373554990357445
2011-02,SHY,0.010478777087418213,0.026187414915059132,0.058137413857164935,-0.03801960431433911,-0.04194838097807052
2011-03,SPY,0.9999999999999998,-3.3306690738754696e-16,-4.0245584642661925e-16,0.0,2.220446049250313e-16
2011-03,QQQ,0.9190210979941775,-0.2887249084410827,0.7076827379755953,0.18362845856695764,-0.45622395776730984
2011-03,IWM,1.0681718095595287,0.06945948957141668,-0.38453776625272984,0.2870118346203233,0.12509080551859847
2011-03,EFA,0.9149862793490593,0.39596529870384534,-0.5092877467883853,0.2821058962582015,0.4513841052603626
2011-03,EEM,0.8586754261556997,0.1951757107839251,0.7065217785343411,0.39633580646424427,-0.1503032848219859
2011-03,TLT,-3.3306690738754696e-16,0.9999999999999993,7.979727989493313e-16,-8.326672684688674e-17,-1.249000902703301e-16
2011-03,IEF,0.06421630089777514,0.29540140991514763,0.6779379168312547,-0.11554279696422937,-0.4090640579970517
2011-03,TIP,5.551115123125783e-17,-2.498001805406602e-16,1.999999999999999,5.551115123125783e-17,-0.9999999999999993
2011-03,LQD,-0.043682534787427674,0.4021711180346197,0.7712757994459394,0.4594795028388316,-0.47589498780970674
2011-03,HYG,0.06421630089777475,0.29540140991514724,0.6779379168312551,0.88445720303577,-0.4090640579970518
2011-03,DBC,1.6653345369377348e-16,-1.5265566588595902e-16,-2.0816681711721685e-17,2.7755575615628914e-16,1.0
2011-03,GLD,-0.21750646554402747,0.17745049434107935,1.8501561392007413,-0.15892181222577464,-0.5706447274790076
2011-03,SHY,0.018217876424036945,0.024428874966486876,0.06420411355686155,-0.035025720077456766,-0.056435554978778085
2011-04,SPY,0.9999999999999998,-1.1102230246251565e-16,-8.326672684688674e-17,3.3306690738754696e-16,-1.1102230246251565e-16
2011-04,QQQ,0.926839565055386,-0.30008448094464424,0.7404377798395811,0.17938563501898513,-0.4801491456152063
2011-04,IWM,1.0616408202445542,0.06668436706044534,-0.3614412633878486,0.28615473289462523,0.11830383528696486
2011-04,EFA,0.9225207709473087,0.39479880228501685,-0.5179618868684902,0.2815271282018997,0.4496785731567974
2011-04,EEM,0.8404048250849931,0.20132894793346984,0.7138778019412447,0.39893237476270277,-0.1389100060762889
2011-04,TLT,-1.1102230246251565e-16,1.0000000000000009,9.71445146547012e-17,0.0,-3.122502256758253e-16
2011-04,IEF,0.06645722474738397,0.2937133864000501,0.6808755995156285,-0.11619621335984076,-0.41249888454737105
2011-04,TIP,5.551115123125783e-16,1.1102230246251565e-16,1.9999999999999982,0.0,-0.9999999999999991
2011-04,LQD,-0.043708268793128835,0.41142236864680265,0.7332597397536014,0.46280007374380766,-0.4557025026067168
2011-04,HYG,0.06645722474738336,0.2937133864000503,0.6808755995156288,0.8838037866401594,-0.4124988845473708
2011-04,DBC,2.636779683484747e-16,-5.342948306008566e-16,2.3245294578089215e-16,6.938893903907228e-17,0.9999999999999994
2011-04,GLD,-0.2260711336104671,0.21750254778368514,1.700687064730708,-0.14436617201652457,-0.48416751689082455
2011-04,SHY,0.01890737130583896,0.024739015879719328,0.06169513599845329,-0.03492907394758519,-0.05568156791783081
2011-05,SPY,1.0000000000000009,3.3306690738754696e-16,3.608224830031759e-16,2.220446049250313e-16,-2.498001805406602e-16
2011-05,QQQ,0.9269030881607709,-0.3187025826647891,0.8734927290014558,0.166673558010932,-0.5617938851816967
2011-05,IWM,1.0608446224731933,0.08553022618877637,-0.500811375821574,0.30034414825925215,0.20270083893300372
2011-05,EFA,0.9270818298996841,0.4003059934439197,-0.5279872850395138,0.27701597984724236,0.4628564059012491
2011-05,EEM,0.8363850487373075,0.18276841884576167,0.820370802196549,0.3936338196318392,-0.2105198984855665
2011-05,TLT,-3.3306690738754696e-16,1.0000000000000002,1.249000902703301e-16,-3.3306690738754696e-16,4.440892098500626e-16
2011-05,IEF,0.06699838957974191,0.2983121065217771,0.6515770929996187,-0.11406199489221129,-0.39366654355148
2011-05,TIP,3.3306690738754696e-16,-2.7755575615628914e-16,1.9999999999999993,2.7755575615628914e-17,-0.9999999999999993
2011-05,LQD,-0.04126864964659038,0.4058658208529087,0.7884730953694806,0.45463438177681526,-0.4858687331229077
2011-05,HYG,0.06699838957974236,0.29831210652177725,0.651577092999618,0.8859380051077884,-0.3936665435514793
2011-05,DBC,4.440892098500626e-16,6.938893903907228e-16,4.996003610813204e-16,0.0,0.9999999999999996
2011-05,GLD,-0.2179463081903467,0.2486401190700589,1.5308776587001194,-0.13797160497187166,-0.3673421116849593
2011-05,SHY,0.019471015566503096,0.029664545236280728,0.03021218759741008,-0.032614328855908745,-0.03547261992041586
2011-06,SPY,0.9999999999999996,2.220446049250313e-16,-9.597357630841685e-16,8.326672684688674e-17,7.771561172376096e-16
2011-06,QQQ,0.9365942494605907,-0.31637359109474295,0.9281263503980223,0.17006026638741653,-0.6130864970664845
2011-06,IWM,1.0650697818161015,0.08507923296723652,-0.461647468390864,0.3039021664469535,0.1691610894224409
2011-06,EFA,0.9248296115037625,0.3991428627611817,-0.5341766232712792,0.27711163735129396,0.47003669231277456
2011-06,EEM,0.8355452685606765,0.18137246369124393,0.8281323649664537,0.3950353773161347,-0.215177179614631
2011-06,TLT,-1.1102230246251565e-16,0.9999999999999996,2.1228678537266177e-16,-2.498001805406602e-16,1.6653345369377348e-16
2011-06,IEF,0.06688607510969341,0.2992837110526097,0.6404943335721092,-0.11551871102259109,-0.38546055919666145
2011-06,TIP,-1.1102230246251565e-15,1.6653345369377348e-16,2.0,-1.1102230246251565e-16,-0.9999999999999991
2011-06,LQD,-0.04372992837650025,0.40559778235131005,0.7712129472354521,0.45331511760041915,-0.47037639108221174
2011-06,HYG,0.06688607510969424,0.2992837110526092,0.6404943335721099,0.8844812889774091,-0.3854605591966616
2011-06,DBC,4.440892098500626e-16,4.440892098500626e-16,1.044520372972535e-15,3.885780586188048e-16,0.9999999999999994
2011-06,GLD,-0.23052812052727042,0.24143313885201168,1.503723349685774,-0.13643046188186905,-0.3326362212263782
2011-06,SHY,0.018497460428679037,0.029306557071475756,0.026021604062365634,-0.03277850649448226,-0.03126519096097536
2011-07,SPY,1.0000000000000002,4.440892098500626e-16,-3.885780586188048e-16,1.1102230246251565e-16,5.551115123125783e-16
2011-07,QQQ,0.9437005636699591,-0.29241125257343553,0.8279535259740646,0.17259232072780578,-0.5532276840589108
2011-07,IWM,1.1751257858355255,0.05923733318337143,-0.4409276962701486,0.28800008239051966,0.07413464500156963
2011-07,EFA,0.854080020532048,0.39392984198678116,-0.4610570009430399,0.2843038381527783,0.474928118474535
2011-07,EEM,0.7094545510236324,0.20703499398319147,0.8200156151027906,0.4127066473814361,-0.11646190003808599
2011-07,TLT,3.885780586188048e-16,1.0,3.95516952522712e-16,-1.249000902703301e-16,-4.718447854656915e-16
2011-07,IEF,0.07466872507377742,0.3014975323732917,0.6259543130005918,-0.1160821072725365,-0.38177498645296143
2011-07,TIP,4.996003610813204e-16,-5.828670879282072e-16,2.000000000000002,-8.604228440844963e-16,-1.0000000000000013
2011-07,LQD,-0.062046923052591574,0.4190638810459827,0.7314661759573223,0.4572343336108633,-0.430962369806888
2011-07,HYG,0.07466872507377753,0.3014975323732918,0.6259543130005917,0.8839178927274639,-0.3817749864529613
2011-07,DBC,0.0,0.0,-1.1796119636642288e-15,-3.608224830031759e-16,1.0000000000000004
2011-07,GLD,-0.4334385928623272,0.33317850064800014,1.2908630012675244,-0.10098839957166807,-0.04388538064664593
2011-07,SHY,0.023312884106054116,0.0296738676646213,0.020995374370689043,-0.033266293443825146,-0.03156593790897026
2011-08,SPY,1.0000000000000002,5.551115123125783e-16,-1.1518563880486e-15,4.996003610813204e-16,5.551115123125783e-16
2011-08,QQQ,0.9004281481723748,-0.2879994689685308,0.9438067107022261,0.168917271803054,-0.5803849076854891
2011-08,IWM,1.1396527818556184,0.08145317689517306,-0.4859782659332175,0.2905263528728458,0.14217222245241024
2011-08,EFA,0.8714405560272742,0.39241358968221784,-0.5094464364737866,0.28585379591074317,0.48705518634487077
2011-08,EEM,0.7539855537983431,0.19075284313297025,0.7891915915919878,0.4129917555763326,-0.14552288463813157
2011-08,TLT,3.3306690738754696e-16,1.0000000000000002,3.469446951953614e-18,2.914335439641036e-16,-1.1102230246251565e-16
2011-08,IEF,0.06705620178285387,0.30348579490899896,0.6372098636590955,-0.11636764578048338,-0.3806675383033644
2011-08,TIP,9.992007221626409e-16,5.551115123125783e-17,1.9999999999999993,-3.191891195797325e-16,-1.0000000000000004
2011-08,LQD,-0.0659963574458321,0.419092142256417,0.7448586097462107,0.4567874178612886,-0.43525870266916034
2011-08,HYG,0.06705620178285387,0.3034857949089989,0.6372098636590957,0.8836323542195164,-0.38066753830336475
2011-08,DBC,-8.881784197001252e-16,1.1102230246251565e-16,-1.0408340855860843e-15,-1.249000902703301e-16,1.0000000000000009
2011-08,GLD,-0.4452543443654602,0.3516255458367006,1.1926898278823521,-0.09685703747945001,0.032411616356780984
2011-08,SHY,0.02271221609326317,0.030257333906020742,0.01867201974799932,-0.03316178609872744,-0.02940748366179978
2011-09,SPY,1.0000000000000013,-2.220446049250313e-16,-1.6653345369377348e-16,-6.938893903907228e-17,5.551115123125783e-16
2011-09,QQQ,0.8726585549820948,-0.24120026072278145,0.8164031010946224,0.17172413173719747,-0.4815768486139415
2011-09,IWM,1.1294493764884612,0.06785153590660198,-0.4641602073374197,0.30049138690831,0.134158115703287
2011-09,EFA,0.9837368262770387,0.29469659610081134,-0.1982203677262843,0.24795132030184058,0.21921102162136574
2011-09,EEM,0.8848956320494076,0.09829566629627373,1.1041892594790785,0.3625824001038442,-0.426885717122826
2011-09,TLT,-1.1102230246251565e-16,1.0000000000000007,-9.71445146547012e-17,-6.938893903907228e-17,-2.7755575615628914e-17
2011-09,IEF,0.0677395088125875,0.3127314831498822,0.6171749743152316,-0.11945277178179761,-0.36813646652540877
2011-09,TIP,-2.220446049250313e-16,2.220446049250313e-16,2.000000000000001,-2.7755575615628914e-16,-1.0000000000000007
2011-09,LQD,-0.04370996012606565,0.39789223118059486,0.8106514174459234,0.4497894238972205,-0.49101554215242743
2011-09,HYG,0.0677395088125875,0.3127314831498818,0.6171749743152326,0.8805472282182023,-0.368136466525409
2011-09,DBC,4.996003610813204e-16,-2.7755575615628914e-16,-1.2698175844150228e-15,5.204170427930421e-17,1.0000000000000009
2011-09,GLD,-0.36660674238120566,0.37457551819369667,1.2070077440899,-0.1499120815300092,-0.023663025197472393
2011-09,SHY,0.026002550144798117,0.02609588077090373,0.030684295775281124,-0.03389573273271121,-0.039123789178871334
2011-10,SPY,0.9999999999999997,-2.220446049250313e-16,0.0,-1.8041124150158794e-16,-3.3306690738754696e-16
2011-10,QQQ,0.8780901979584262,-0.1801123935054484,0.48344475990276153,0.1463742278569676,-0.32281518033058626
2011-10,IWM,1.125168809302098,0.019391178172889045,-0.19909652015025808,0.32074579176046303,0.007671237808883236
2011-10,EFA,0.9759305996038505,0.2473786262183204,-0.05876688662197353,0.2491972807006195,0.1652865808115933
2011-10,EEM,0.8659363635941861,-0.0017777991390497405,1.3184920215611502,0.35269973028608526,-0.4939291928337417
2011-10,TLT,3.3306690738754696e-16,1.0000000000000002,-1.0130785099704553e-15,-4.718447854656915e-16,4.163336342344337e-16
2011-10,IEF,0.05914470446467379,0.2752792754186134,0.6480287961656634,-0.13081269745659055,-0.36446016392646086
2011-10,TIP,-3.3306690738754696e-16,0.0,1.9999999999999982,-8.396061623727746e-16,-0.999999999999999
2011-10,LQD,-0.05715849876352119,0.37481445518306405,0.5613396274355938,0.401132105539285,-0.3323336701170875
2011-10,HYG,0.05914470446467335,0.27527927541861297,0.6480287961656634,0.8691873025434096,-0.36446016392646063
2011-10,DBC,-9.43689570931383e-16,-1.1102230246251565e-16,-9.228728892196614e-16,-2.220446049250313e-16,1.0000000000000004
2011-10,GLD,-0.3916953387707407,0.21379648418147917,1.7281033550841507,-0.13834220262474756,-0.23443638216628443
2011-10,SHY,0.02392159181349611,0.013674481682928036,0.06624703171320451,-0.033730905436375684,-0.05267023078749898
2011-11,SPY,0.9999999999999997,0.0,-2.220446049250313e-16,-5.551115123125783e-17,-2.220446049250313e-16
2011-11,QQQ,0.8605060553961456,-0.17533133272868084,0.3651887913169966,0.14325229345141471,-0.2681628040622336
2011-11,IWM,1.1289044264283334,0.008834307833559096,-0.39567211975351296,0.3189634820581313,0.07353371836755346
2011-11,EFA,0.9531328873014095,0.2665298138202309,0.08888058017380224,0.2484696496885549,0.13096988186844843
2011-11,EEM,0.8745860525156919,0.0032232494045525417,1.5475132995435414,0.356120065087205,-0.580517084936051
2011-11,TLT,-4.440892098500626e-16,1.0000000000000004,-1.6653345369377348e-16,-5.551115123125783e-17,5.551115123125783e-17
2011-11,IEF,0.058359362594933184,0.27843307931464234,0.7110672858252998,-0.13019849445599177,-0.3858938817141535
