date,Growth,Duration,Inflation,Credit,Commodity
2012-01-31,0.3424948638392167,0.22530167346603458,0.48673452022566627,0.2382139016917278,-0.1928473789462002
2012-02-29,0.70798661706058,-0.007335787298971667,0.1965501967670781,0.09307093589980174,0.030442809797180004
2012-03-30,0.7179571569625475,0.032922202192057395,0.293771590352851,0.13150041703950632,-0.02144220459088421
2012-04-30,0.7521084084285166,0.032859745145416695,0.4457919819528313,0.11584537935651562,-0.10992777989772401
2012-05-31,0.7611630160936858,0.023797104183516472,0.4270743291706216,0.07615493031907386,-0.08968531794312233
2012-06-29,0.24497819225155668,0.3131850095860181,0.4885490036610866,-0.12068206292353857,-0.16027343007449663
2012-07-31,0.279833875002072,0.31676967067357453,0.504575711379384,-0.1245467801346773,-0.15619319003412277
2012-08-31,0.349602458496978,0.2918936772101739,0.6020643075446716,-0.1599334151836399,-0.1896581201290752
2012-09-28,0.05850129162280079,0.5057319105001704,0.6113529518770123,-0.1851114800722586,-0.19444162644410026
2012-10-31,0.070784737759088,0.4794468531240385,0.5341958541898847,-0.2399890512405817,-0.1484234488938443
2012-11-30,0.454556733211422,0.21132051487204398,0.5089695189286704,0.05963018126279643,-0.1539293339666842
2012-12-31,0.7627436559545036,-0.038860006520585993,0.29879991534192385,-0.04422317288876365,0.03620687395547577
2013-01-31,0.852457679258817,-0.03275526749273024,0.3586403579139124,-0.1531001823025548,0.007151782679580443
2013-02-28,0.8285395017545955,-0.03250925869543963,0.4245451670008868,-0.13001165885734725,-0.028384848662935176
2013-03-28,0.8199368978853516,-0.038440376745689564,0.5003386693055403,-0.1239632122144731,-0.06775563764070794
2013-04-30,0.7965795231201642,-0.03906251241156155,0.5020915888573028,-0.11367882500340815,-0.05879593117711634
2013-05-31,0.7884600893604916,-0.051418976114604456,0.4621463388611198,-0.12270867512131019,-0.035289406060256864
2013-06-28,0.5980661517244961,-0.02691191162017653,0.3437959143567641,-0.08608268196590324,-0.0196579954431673
2013-07-31,0.8209753344571684,-0.03983595708826781,0.434879491404246,-0.12483886652177635,-0.02172720752146784
2013-08-30,0.8430129292036045,-0.029617021623339776,0.41807369215278795,-0.12349794539591387,-0.014520474774577977
2013-09-30,0.7810581579968614,-0.03364123200939896,0.35404750339771673,-0.09073298700372605,0.041478282169465044
2013-10-31,0.7627467406535151,-0.040746802728607756,0.38302825270730445,-0.079402066213707,0.02122894406805336
2013-11-29,0.7559307387186498,-0.04907542682046984,0.4105962759303148,-0.08059373267683406,0.008080398353251098
2013-12-31,0.7569067750327809,-0.044233082507792086,0.4478373432354531,-0.0719094615920566,-0.012337586752500553
2014-01-31,0.7577390476664996,-0.03199472925362472,0.39931452569044235,-0.0625603177417928,0.021499775902339587
2014-02-28,0.3112329672377474,0.26342869945240094,0.5693718667217821,-0.1902791377475342,-0.10504252236675607
2014-03-31,0.31503904903922963,0.267084940015264,0.5578673735964901,-0.19152339599707408,-0.09698013440829914
2014-04-30,0.7243111327709795,-0.05830102624511535,0.5189184128632268,-0.058231505916136565,-0.034611100408703965
2014-05-30,0.7314234684319042,-0.05719910656388893,0.4960526361333627,-0.06086911945835541,-0.026141461561203526
2014-06-30,0.7252821507760897,-0.05692109753906884,0.48684723865201973,-0.055189784768905806,-0.01777534565006601
2014-07-31,0.7131210604079594,-0.07122058137100952,0.5293491784496229,-0.0544166119780882,-0.03937472699829492
2014-08-29,0.711428130396337,-0.0675966422343285,0.5321438739633192,-0.05163089739675591,-0.03643919999257762
2014-09-30,0.7392726230166552,-0.060257133198155795,0.5221197258066084,-0.026300711295481376,-0.05570197754811709
2014-10-31,0.7189068576496301,-0.10332188110126735,0.6524346120724859,-0.020113391784944472,-0.11191565247335628
2014-11-28,0.2869524965502237,0.1903128393784834,0.8160386717942766,-0.11405183180693329,-0.266167139964874
2014-12-31,0.3421453122724838,0.20659361222645264,0.7150768733797427,-0.17817043338899158,-0.22934979766761407
2015-01-30,0.022021019769744382,0.4781445217434185,0.6641859438254825,-0.0369407183570066,-0.25576626557056015
2015-02-27,-0.0013627214697264321,0.5257547001339713,0.5880248529610426,-0.0034102053002127816,-0.2219867311985551
2015-03-31,0.0027015175056306576,0.5420908353736221,0.5316932073517898,-0.02175438840734349,-0.18426809390005797
2015-04-30,-0.0019510719947628237,0.5442168283467396,0.521733068603528,-0.02056054317551549,-0.18043480357688926
2015-05-29,0.007418541649623021,0.5618528482579752,0.4710823333888156,-0.01271512962298632,-0.16071387092069395
2015-06-30,-0.011489621960043174,0.5505830794457676,0.5190636042771515,-0.031388132667364094,-0.19617898855290758
2015-07-31,0.0044710056548244075,0.5374194613738629,0.5160995237006198,-0.10454400069495343,-0.1877886452116715
2015-08-31,0.0020689080055414214,0.5579148920123985,0.4608027572499558,-0.13023747408956263,-0.12891147813581685
2015-09-30,-0.020484605239907885,0.5494969841332548,0.4878363762446225,-0.12332612143650959,-0.14747895223310115
2015-10-30,-0.025569034047154465,0.5804513498195073,0.39597004454084717,-0.09432377702762897,-0.097502859107045
2015-11-30,-0.028016232659751766,0.5786313654368958,0.438555868851101,-0.05721413577217287,-0.12889547336805865
2015-12-31,-0.02720262715908988,0.6019844208578101,0.37111784915464696,-0.05309072533903836,-0.08095236151347972
2016-01-29,-0.02774511372948435,0.5988701626927233,0.3705587328327955,-0.059796303976462344,-0.08247518384495976
2016-02-29,-0.030310247067007235,0.6015374934215478,0.37323988013940357,-0.07745914275050977,-0.078962818704013
2016-03-31,-0.05402398087268079,0.6082058549229485,0.43192214428064923,-0.030873277184918814,-0.11351959683866934
2016-04-29,-0.0704798306545594,0.6106045631827701,0.41886295363303533,-0.01152115665356532,-0.11502334747412198
2016-05-31,-0.08281346037248973,0.6416174748465656,0.3923848831634272,0.050460681931015015,-0.11629607756692999
2016-06-30,-0.13962871267029972,0.6184326744933853,0.6735063103826355,0.15738884182760426,-0.29327520717694033
2016-07-29,0.3710663382075844,0.30092233332253987,0.46340393267574864,0.26158029846915726,-0.20053915603025424
2016-08-31,0.3668979851594273,0.3207082303334593,0.39578760645689226,0.27537047988411845,-0.17331706018514234
2016-09-30,0.3933192098049101,0.3030673718679653,0.4924168984214641,0.2364369491427172,-0.22562495627851284
2016-10-31,0.6394600562194223,0.04461407408013703,0.6192630828127267,0.2612801292898367,-0.23486242925154477
2016-11-30,0.6578739810491541,0.07337709914501614,0.5056705625596774,0.2512071230280646,-0.16871889827325098
2016-12-30,0.6582059916793278,0.07611093410120445,0.501212002687772,0.24920118063927943,-0.16552114432438014
2017-01-31,0.657830794443305,0.0796257412326453,0.4740309752265325,0.25400384371190204,-0.15332303887558574
2017-02-28,0.6631680343996872,0.07189873067947877,0.5026172430401711,0.2532526934625438,-0.16961892544670232
2017-03-31,0.6470539180930047,0.06224942527822051,0.5696288921831852,0.27177618761875766,-0.21489486856507467
2017-04-28,0.6466733487573437,0.07043301409790569,0.4169808977192079,0.23545398148045943,-0.13224885847528836
2017-05-31,0.6459176374744555,0.06502608462739502,0.49256934093035903,0.23031428117988886,-0.1682051695609248
2017-06-30,0.6498563327302432,0.06562258979875304,0.6129127249781977,0.2644628903672518,-0.2302574053664882
2017-07-31,0.6394958695253312,0.05967703236179964,0.6652447637378694,0.2793499233515808,-0.26720760027345314
2017-08-31,0.6491466254721845,0.04998180546989179,0.6766827832179797,0.24962171180588294,-0.26740721116022703
2017-09-29,0.6497267606063537,0.046239704142163836,0.6925666956195429,0.24082270482735388,-0.2735888707654394
2017-10-31,0.6493668619634642,0.05354705022271689,0.5938242478746325,0.23754473114003877,-0.22480353707142647
2017-11-30,0.6521261896352158,0.05430583300341997,0.5767633230263534,0.23097026117041436,-0.21312792726234894
2017-12-29,0.6472023510465608,0.053162935669006685,0.5930203684073098,0.23868160558233337,-0.22353330803341134
2018-01-31,0.6465197434895018,0.045305011529847186,0.620900590403763,0.23722448211165836,-0.23937941456716388
2018-02-28,0.5163999036233828,0.035728830508416395,0.449051237074045,0.14729351832721557,-0.1598111702788541
2018-03-29,0.4582325405454602,0.030585973217887207,0.4304220999246105,0.13672641531856414,-0.1580806674803315
2018-04-30,0.44614003868265395,0.029301474549914608,0.4425873484844469,0.13330371302109034,-0.16339443094061948
2018-05-31,0.6686656692949935,0.008985477175923861,0.671912036347686,0.19211627108326004,-0.25188350517621444
2018-06-29,0.6950185891999403,0.021241038738070848,0.5721007150871077,0.13781544142107338,-0.18066577426648942
2018-07-31,0.2592434745403752,0.38443292419661457,0.7516818315368258,0.01999186040874308,-0.3449819848952048
2018-08-31,0.26599618037327977,0.4051262234494743,0.7378617860456064,0.038875540135416574,-0.36519816189145304
2018-09-28,-0.05300863774783365,0.6375386456074412,0.783159118763778,0.06586045903507094,-0.3769440576721124
2018-10-31,-0.06088347125890406,0.6382352830814163,0.8012363819012049,0.09077091354437697,-0.38577465993619725
2018-11-30,-0.1021898315509794,0.6255897541941979,0.7234244158796705,0.07391518208680564,-0.3465396476475518
2018-12-31,-0.07969211070880519,0.5883374172763942,0.8161948752223293,0.013991055005179071,-0.4057297348762041
2019-01-31,-0.07642353216581414,0.5831520941838556,0.8481040014010776,0.016469117163115544,-0.4219820553208586
2019-02-28,-0.07637928187333122,0.5852125122535098,0.8968434236825134,0.03437533974074659,-0.4466803729734829
2019-03-29,-0.05698473684318104,0.5738647190653984,0.7798286074609813,-0.010562261014661374,-0.37875597091856994
2019-04-30,-0.05631568816669732,0.5529034480532934,0.8268024944655764,-0.007383602165763561,-0.40126917289055125
2019-05-31,-0.02899326142490722,0.5282133512827297,0.852745005289337,-0.07027363263496868,-0.4250592085778309
2019-06-28,-0.009442918805557858,0.5656006282236291,0.5140932898693409,-0.07386900455233546,-0.24273120879328566
2019-07-31,0.026166875553956973,0.5534894805861564,0.4490585160431673,-0.11427650758010253,-0.21145477585891886
2019-08-30,0.02584140154376717,0.5528860846195642,0.4345150956157764,-0.12055061182694664,-0.2000197353411226
2019-09-30,0.0015803841940370982,0.5897400862784604,0.4125654011214257,-0.035776096159161414,-0.19835119314471192
2019-10-31,0.004754885106829462,0.5948333177181094,0.39140956085981804,-0.03529764847702045,-0.1908722797327501
2019-11-29,0.4634823461618397,0.2534826035301686,0.5960286273541242,0.061763866519477656,-0.2612768834126466
2019-12-31,0.45306693656726715,0.24281481550276873,0.5446876927724479,0.09234998185133746,-0.24097807833163332
2020-01-31,0.43577401066395755,0.2363753446498978,0.6413887831846676,0.12563429910853696,-0.2848786721158161
2020-02-28,0.7768437928956677,-0.037282040302823394,0.5170664847896818,-0.11307708438691245,-0.09356497902809774
2020-03-31,0.0781781378541918,0.013537947770720336,0.31281673235314883,-0.04061681201160681,-0.1384700261939981
2020-04-30,0.004847466801554156,0.5113142577202862,0.29438051646767555,-0.0772954475744309,-0.1481254881908024
2020-05-29,0.004797309919745092,0.5114619564855826,0.2925763408526602,-0.07890335744740411,-0.14595012041771244
2020-06-30,0.01048146965886814,0.5028144243859588,0.4819854293754387,-0.09926531691032962,-0.23286317011528074
2020-07-31,0.01751632809543193,0.5287336793080591,0.5438981895526266,-0.086159959703423,-0.2618635822639944
2020-08-31,0.3863726825160295,-0.016532132727279346,0.4853209659181697,-0.08309636027993972,-0.16487223124759443
2020-09-30,0.38340574773089425,0.01241196942426362,0.35417761944623566,-0.0549292148929382,-0.1013221868562233
2020-10-30,0.3871005120028651,0.012714246792026852,0.3520077222942796,-0.06034944635343966,-0.09850810734698584
2020-11-30,0.742002358566296,-0.033925651808276724,0.6272312449078882,-0.0605754061795884,-0.16678497210043006
2020-12-31,0.740032876406328,-0.02659107721454493,0.6543600691107917,-0.014548108016510956,-0.18393086141000264
2021-01-29,0.7295057980940529,-0.04745801261630975,0.8093380820214262,-0.027638195870304454,-0.25064613148982756
2021-02-26,0.7216447821237363,-0.059206117140816555,0.902906088881054,-0.03085903177803409,-0.29649475510492623
2021-03-31,0.4817700456865439,-0.029860674569805245,0.7093620662352144,-0.04452855016679407,-0.25870561293691097
2021-04-30,0.5476862883126562,-0.0271188556527085,0.799745550614323,-0.053578823319179326,-0.27732427320321074
2021-05-28,0.7093470768396128,-0.044533190707663116,0.9997965328189282,-0.009469122925849165,-0.35408796403893816
2021-06-30,0.704321352867605,-0.04889379239299896,1.0289315996497699,0.005899675955397116,-0.376762113514673
2021-07-30,0.702335585088468,-0.055648500813608226,1.0670072811450741,0.00575685999676985,-0.398384990086029
2021-08-31,0.7109358989580771,-0.004500029851818161,0.6439832773860364,0.06693683395186113,-0.19931767626746166
2021-09-30,0.2907110178761745,0.2763704572961079,0.9333018381335806,-0.06606627186294152,-0.4747211375248353
2021-10-29,0.30188045988494516,0.27543909514349424,0.9432020166379402,-0.07787070801525585,-0.48355189187756176
2021-11-30,0.3039953279258613,0.2769281974669235,0.9847331080330161,-0.0799553382683554,-0.5025110561713723
2021-12-31,0.3085532452659949,0.27838339368815307,0.9581623117003966,-0.0808032219080087,-0.49135833866395817
2022-01-31,-0.004096315577476798,0.49654473415546124,0.9074214165803012,-0.04517291294310362,-0.46429560049175217
2022-02-28,-0.008312773729472716,0.4945525354218862,0.8935357740653648,-0.04933349000447031,-0.45424364924067684
2022-03-31,-0.017285353993099817,0.48286127158214337,0.9832137845775203,-0.05620573140616505,-0.49435916748464975
2022-04-29,-0.005199372126455023,0.5021169826532745,0.5470974133466965,-0.05844601226957379,-0.2809012464961164
2022-05-31,-0.0033491781145304697,0.5051238531209614,0.5947021804337199,-0.05801065382992518,-0.30387331155100117
2022-06-30,-0.003603944209045325,0.5133533232950256,0.4852257383420348,-0.05347219635575178,-0.24921976214542557
2022-07-29,-0.012345188717425537,0.5055103185636427,0.5447610883353441,-0.05397511362696877,-0.2789583874225361
2022-08-31,-0.011330918133987768,0.5110690347377345,0.4981980839666092,-0.05483845211453925,-0.2532706415549099
2022-09-30,-0.008880721095332226,0.5017624698916466,0.5447105301693353,-0.06645511751849349,-0.27428514209316895
2022-10-31,-0.009452293762268589,0.5120595680705268,0.4535401144141309,-0.04527940641579379,-0.234722167330389
2022-11-30,-0.012418045746321387,0.5160580753167681,0.44253289329456297,-0.040397269656353485,-0.2290039791260128
2022-12-30,-0.007913093803450542,0.5355419283716829,0.3875723821689409,-0.03266039427747562,-0.20030188595645215
2023-01-31,-0.01478337229593433,0.5503032433160547,0.44849184947135623,-0.0175032310381162,-0.22949007189274362
2023-02-28,-0.008454482878850327,0.5468922480731017,0.3667634411948282,-0.026246237850503243,-0.19063057648010467
2023-03-31,-0.0209325467166331,0.5756825351032177,0.4332113205325366,-0.012659999921300989,-0.21340187778912054
2023-04-28,0.35536926010945047,0.3265102361570177,0.38639091118951263,0.16940526602333172,-0.20533670715916705
2023-05-31,0.4242464835071891,0.36136179324741413,0.40261647839406123,0.2020445664281885,-0.2077777057600333
2023-06-30,0.4376280195748316,0.3512353220172276,0.3840527690853732,0.1844132556776676,-0.21703694757839734
2023-07-31,0.7127588574365212,0.08637462245159581,0.25623722922299574,0.1425634538194081,-0.057229012506232455
2023-08-31,0.7181705305376336,0.07892819548661853,0.2491467095630892,0.1279053185042024,-0.04715131229766849
2023-09-29,0.3324557507151752,0.07890525892748303,0.28956040741911726,0.10078620672625689,-0.10631441346885345
2023-10-31,0.3242867211736239,0.083727186585123,0.29985035195093224,0.10960243202212709,-0.11274502988999464
2023-11-30,0.6923706295127424,0.11683771444888483,0.21700861506831515,0.1661864078023837,-0.02822140854176261
2023-12-29,0.6862515198610326,0.10302747340215797,0.26284162346493356,0.15700713946792622,-0.05205377563953534
2024-01-31,0.6853018465101721,0.11684125556902433,0.215863767532125,0.1523555242152579,-0.034913689078962556
2024-02-29,0.6853413808227913,0.13852130919786773,0.12812756040288079,0.17357910859931938,0.008733068950976086
2024-03-28,0.6855713527928211,0.13896224123950457,0.1276377917695744,0.17575222131627258,0.007016511531560715
2024-04-30,0.7002098408741503,0.12275836741946523,0.13518146918629226,0.17433662909865438,-0.00205201406695929
2024-05-31,0.32370486902408896,0.3238390950432835,0.4405645686643108,-0.12628618593077745,-0.22186772272534444
2024-06-28,0.3236106995616738,0.32808413205785025,0.41377166028131307,-0.1146650133859193,-0.21102577580497012
2024-07-31,0.3025459265822903,0.36490378557963,0.368140187564127,-0.07371386650051279,-0.17858058963926654
2024-08-30,0.29982925198113697,0.3610007489509211,0.4175364668486332,-0.0872225177388754,-0.20287740574419433
2024-09-30,0.3004105412646306,0.3605588064436057,0.4160581297990848,-0.08779657960839857,-0.20211369305618967
2024-10-31,0.27075932377851303,0.3816107208920316,0.4476651419537516,-0.04432475602101034,-0.21092005502687355
2024-11-29,0.28268333623705816,0.37975257982733573,0.39974034152742827,-0.051687497045494774,-0.18230754150190967
2024-12-31,0.26513195603365763,0.3814164330291137,0.459913885562611,-0.04194014679815284,-0.21524118188466362
2025-01-31,0.2641268958992319,0.37826349478422927,0.4650820242003007,-0.04012719889662932,-0.21827385999991436
2025-02-28,0.2481444140484183,0.3946513060084612,0.4425253198643333,-0.03597991609677673,-0.18617803774218172
2025-03-31,0.2800000900694986,0.3717443447514585,0.388255760374756,-0.06070519166365027,-0.16615175991278855
2025-04-30,0.1984122765841995,0.36607072724149486,0.44793121975162803,-0.05448797059168493,-0.1949577964120602
2025-05-30,-0.06413004530627246,0.5614081129838003,0.600614799238854,-0.06904524260128664,-0.2620367523728303
2025-06-30,0.20160635713428016,0.3312419819765555,0.5433590864408159,-0.08855686811384798,-0.2508424499385841
2025-07-31,0.29805876129205616,0.30134424023030143,0.49849990535527344,-0.2346539316058545,-0.22937438521172726
2025-08-29,0.28519911184188135,0.30545449989479506,0.5731649705881326,-0.18507566179481674,-0.2782850857118859
2025-09-30,0.30561952327051717,0.29474200750382384,0.4427560395458663,-0.273598291594029,-0.2038156021721064
2025-10-31,0.30862603336475264,0.31266092420667513,0.35753477021538216,-0.2806250733465399,-0.1495119182389239
2025-11-28,0.3051258384781253,0.2833686077286936,0.6341275851606342,-0.20589471285201094,-0.29440675364160473
2025-12-31,0.3084218834728321,0.26492254865720616,0.6879451014744403,-0.21565804465085384,-0.32495814645711385
2026-01-30,0.3033070562442926,0.271942348644209,0.6526838327668396,-0.2131085974000563,-0.3074286867914278
2026-02-27,0.30196571809072703,0.2581248211540456,0.6744620917850374,-0.23669339374691561,-0.29502870980145185
2026-03-31,0.28391909776940943,0.2663739149528118,0.6770868042809388,-0.19142079712477802,-0.30957866778871995
2026-04-30,0.3227754402430714,0.22814541533015806,0.785009200377391,-0.2019353972232792,-0.4178311652955488
2026-05-29,0.3183801609597073,0.24397522394867144,0.665600408548423,-0.22007994923465612,-0.36093568731928755
2026-06-08,0.3113885455088157,0.24514205369695888,0.7038561092351605,-0.20485121330618045,-0.3771268367487987
